261203961518895104,starbucks,0.1850130114185046,positive,0.5409079790135977
263470410383884289,garmin,0.08100889970527006,neutral,0.5355119971620023
263227745084010496,amazon,0.19936963290899518,neutral,0.866772727433969
263328828234010624,boeing,0.0978514043326463,irrelevant,0.5284843674400229
262826218783662082,microsoft,0.3462658150452908,neutral,0.9338681988367326
262947365000982528,verizon,0.5867970830277109,neutral,0.9167251470080253
262887141699371008,microsoft,0.3472014150161272,neutral,0.967485654695173
261515810131042304,starbucks,0.27702085276240357,negative,0.6770641355078498
263456446249840640,google,0.07026712615558314,positive,0.5267643077834936
263259047900364800,garmin,0.08436690106261728,neutral,0.8457497431198723
263006126210162688,hyvee,0.14391709585958729,neutral,0.6912132924290437
263357860203864064,microsoft,0.12820433163896383,neutral,0.9049115300380247
262812782804754432,google,0.33021749788669513,neutral,0.5938598884956993
263245249982373890,starbucks,0.09530230866659221,positive,0.44513816694218
263268693625147392,boeing,0.10893064036100489,neutral,0.7680250360108876
262972159201267713,microsoft,0.3115657762407982,neutral,0.762320624017328
261364391251947520,google,0.2112800209257902,neutral,0.39044573997921433
262883982872567809,boeing,0.10277483082930274,neutral,0.5293016172741235
261246824436858880,google,0.07289092297427746,irrelevant,0.41328039408590506
260996348751511552,google,0.2221942341099698,neutral,0.5499035141081736
262637152536518656,boeing,0.101432411605103,neutral,0.9502429594525282
263257289488744449,ford,0.2625042741349712,neutral,0.7328673212715602
263280111258832896,google,0.0897610907474995,neutral,0.9698568230431205
262817139411529728,boeing,0.10154795174914036,neutral,0.5204004061313255
261247118554058752,google,0.19612211567482624,irrelevant,0.4337395473587576
262969201122230274,starbucks,0.21402019719640372,neutral,0.7694220078198457
262829921288720384,none,0.19968602714443134,neutral,0.8221457829425097
263026858277367809,ford,0.22892442160117496,neutral,0.7255089069870989
263421548269035520,cerner,0.3645996429887744,neutral,0.6738771553384144
263339532777299968,boeing,0.1052471374824514,neutral,0.8826782045970706
263024026694336512,starbucks,0.18828348986471577,negative,0.48782798532653404
262887654662733824,starbucks,0.10724989364867972,negative,0.3953268231887876
263043707958337538,google,0.49580678471376277,neutral,0.8945585268283242
262728398944735232,ebay,0.1744797128630978,neutral,0.6638698599151697
260939776486670336,google,0.11296565030127106,neutral,0.5967798477172133
263163211690422272,ebay,0.2472553546568389,neutral,0.5532389838107095
262848363412717568,google,0.5348867451455214,neutral,0.7821616140180278
263246096707510272,amazon,0.2558922566401444,neutral,0.6425402996938929
261597917805166592,microsoft,0.41527352339160767,neutral,0.7586705407036836
263393584953319424,boeing,0.1018690676637981,neutral,0.5160150676794876
263394761484955648,netflix,0.8933345670164491,neutral,0.6422314778780963
263517021684260864,travelzoo,0.07837820444720141,neutral,0.38319323766930075
262833698695692289,travelzoo,0.08268653675596853,irrelevant,0.5428945309680003
263372271450718208,walmart,0.07673058570762517,positive,0.7616312618821321
262938483465801730,coke,0.1119131183626389,irrelevant,0.9992390210734993
263012277043740672,cerner,0.11665191911229837,neutral,0.8301328335142971
262960313685659648,ebay,0.11168386055530045,neutral,0.6389922046621553
262856886024540161,microsoft,0.37968539117584,neutral,0.4610702776746695
263330007198347265,netflix,0.6330846114780733,positive,0.42431335668501946
260861325054447617,ebay,0.37384797422597416,neutral,0.7553469848312718
260952915752124416,amazon,0.12384817685664773,neutral,0.5726244115151622
261879210182852608,microsoft,0.5992707245524242,neutral,0.783226746584788
263235596477136897,google,0.2116091393793942,positive,0.8045940167567064
261439409965121537,boeing,0.08342431700350865,neutral,0.8606819994142243
263014177818423297,google,0.3467513698445515,neutral,0.9822193912494767
263317889346580480,microsoft,0.17911723905146082,neutral,0.9041707001940739
263523137411502080,starbucks,0.1939337693465471,negative,0.5539616985313371
260890455145844736,google,0.1450544572236059,neutral,0.3828759077904983
263470880070434816,netflix,0.23006765272923346,neutral,0.5348016999762569
261961815951548416,google,0.6188875559275671,neutral,0.6792841808267852
261581091306078208,microsoft,0.1344253875174802,irrelevant,0.9989857639939553
263042252685848577,netflix,0.20581549673758634,neutral,0.7721070826750517
261158616017547264,microsoft,0.21716656674817847,neutral,0.9264979072688035
261676204233474048,starbucks,0.15059950463185667,neutral,0.4724176416547289
263474169541451777,netflix,0.1079753920379568,neutral,0.6452150455202509
262947349901475840,boeing,0.10698786282087028,neutral,0.6976210303923474
262858330807103488,amazon,0.9435318568522438,neutral,0.7509754572245543
263236073335951361,starbucks,0.07959023275102724,neutral,0.6634952568821738
263515231806971904,boeing,0.15484960023506075,neutral,0.4774115232699122
262961518272970752,garmin,0.11687288139074918,neutral,0.8887235519332908
262905601846300673,verizon,0.5916896957231781,neutral,0.9486409866430393
263021956171968512,boeing,0.09822420778895256,neutral,0.5022142252012506
263347795954642946,garmin,0.09171357728968853,neutral,0.702036857492502
263234526363394049,google,0.21020179973405917,neutral,0.9479257747538905
262882949115019264,ford,0.09244413860201338,neutral,0.9570364034957161
262977267829977088,costco,0.3119486845733221,neutral,0.42684205792821284
263317845092491264,google,0.08779099668245748,irrelevant,0.6957559743472546
261051399280943105,boeing,0.102942594830925,neutral,0.7007125839434444
260947891944820737,verizon,0.15195331598810932,negative,0.4401937750620618
263323209263370240,monsanto,0.09250333636825658,neutral,0.8962139754189833
262942664788439040,walmart,0.10505867374038642,negative,0.36510334963091573
263436979113431041,cerner,0.11509284721676713,neutral,0.8123367835898703
262954892438675456,ford,0.08311952476129686,neutral,0.9483395127597649
260892648347410432,google,0.21043956304220948,neutral,0.76992047072737
262916563374587904,google,0.18865001845313914,neutral,0.8010588650342224
261161170537431040,microsoft,0.15344897696618498,irrelevant,0.9645763890049924
260880398689660928,boeing,0.09379788634146599,neutral,0.6358776086231086
263037304518619137,none,0.12007957409570741,neutral,0.5500442338734298
262999394733944832,starbucks,0.1846759482436841,neutral,0.6375160099612536
263278146558763010,starbucks,0.3326673346742203,positive,0.6315868383405816
263201544479059968,garmin,0.09478416604899076,neutral,0.8890073881340008
262943133107646464,ford,0.10323114857207923,neutral,0.9369383108443582
261104108495310848,starbucks,0.0816700200312028,irrelevant,0.7386314316829683
260896130647326722,none,0.16645268347396977,neutral,0.36310684577211144
261150754172182529,microsoft,0.09729344096120272,neutral,0.8337583980738396
260903439666642944,starbucks,0.20179053816555861,positive,0.6845670859226297
262836562398691328,boeing,0.10277483082930274,neutral,0.5518972081959718
263479298432839680,boeing,0.17149717082007623,neutral,0.5898290986576157
260908748669849600,ebay,0.23939179354447748,positive,0.783844380808188
261592229951447041,amazon,0.22903765571398532,neutral,0.9014269346117408
263274776653598721,google,0.23256797120023134,neutral,0.6422466645766816
262985362337583104,amazon,0.5256188434420058,neutral,0.8291434198811283
261588461906186240,starbucks,0.08824320411362523,positive,0.4891193399810932
263386412789948418,boeing,0.09834072550766142,neutral,0.743545706654763
262932700984377344,starbucks,0.34596953410959774,neutral,0.5330190366568724
262896463565172736,starbucks,0.10954205562048017,neutral,0.37251121879405913
262994354904371200,google,0.33804516833969783,neutral,0.8471322859447986
261124883201814528,amazon,0.09768267791110553,neutral,0.9206088290226208
260843822613921792,google,0.14928988926227368,neutral,0.9065712426578987
263010017647681536,boeing,0.27103031948290984,neutral,0.9362901219526649
261879003323981824,microsoft,0.2588366875246448,irrelevant,0.9994904523061976
261100007330041856,starbucks,0.1810803912504021,positive,0.7826395256751113
262995629154910208,google,0.21752783895568664,irrelevant,0.5482009123757681
263024650467041280,netflix,0.5242224442655256,neutral,0.7153342844426067
260915951254503424,boeing,0.10277483082930274,neutral,0.5293016172741235
262879528525893632,starbucks,0.0816700200312028,irrelevant,0.5566185712068658
263288964880949248,starbucks,0.30630035042538983,positive,0.8706525140917354
261078196487864320,amazon,0.15866907542671976,neutral,0.9563388219635377
263215454829547520,google,0.22670677644771203,neutral,0.9881733771622002
263185702542520320,netflix,0.20951035279004826,negative,0.6854551352696194
261198260784472064,coke,0.34041698515278046,irrelevant,0.327191643509245
263182809437454336,cerner,0.08798570311576501,neutral,0.905187040075346
263000971364401152,google,0.6795255422488353,neutral,0.9621244433548146
261196083307356161,starbucks,0.08024375229840434,neutral,0.36328232323650594
263455575311011840,boeing,0.1058891848183051,neutral,0.5830028206865016
260911135509868545,microsoft,0.5250981362063427,neutral,0.7494637823877268
263198503197626369,microsoft,0.33247043230294404,neutral,0.7817596370151434
263010107351244800,google,0.22004064097621553,neutral,0.8055682814541925
261415212509458433,microsoft,0.4352944997022563,neutral,0.7549040575855447
263008417873018880,boeing,0.09141149171613344,irrelevant,0.574898360429862
260918581003423744,netflix,0.20470450888385394,irrelevant,0.9750310582031303
263289978673569792,netflix,0.45285305633513584,neutral,0.901732421924368
263163593627955200,ford,0.10299974415352706,neutral,0.7522552779247943
